,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
388,68.8,2369000,0.0043795620438,2.45040946315,0.2369
389,68.7,1884100,-0.00145348837209,2.44676979072,0.18841
390,67.95,0,-0.0109170305677,2.4194722475,0.0
391,67.95,2570500,0.0,2.4194722475,0.25705
392,68.45,2638800,0.00735835172921,2.43767060965,0.26388
393,68.25,2987300,-0.00292184075968,2.43039126479,0.29873
394,68.25,2522100,0.0,2.43039126479,0.25221
395,68.5,2364200,0.003663003663,2.43949044586,0.23642
396,67.9,2958100,-0.00875912408759,2.41765241128,0.29581
397,67.85,2623500,-0.000736377025037,2.41583257507,0.26235
398,68.35,2550900,0.00736919675755,2.43403093722,0.25509
399,67.95,2571400,-0.00585223116313,2.4194722475,0.25714
400,67.9,2373200,-0.000735835172921,2.41765241128,0.23732
401,68.25,2700600,0.00515463917526,2.43039126479,0.27006
402,68.3,5236500,0.000732600732601,2.432211101,0.52365
403,68.45,3512500,0.00219619326501,2.43767060965,0.35125
404,68.15,3618900,-0.00438276113952,2.42675159236,0.36189
405,68.2,4243500,0.000733675715334,2.42857142857,0.42435
406,67.65,6450500,-0.00806451612903,2.40855323021,0.64505
407,66.75,5872800,-0.0133037694013,2.37579617834,0.58728
408,65.45,0,-0.0194756554307,2.32848043676,0.0
409,65.45,0,0.0,2.32848043676,0.0
410,65.45,0,0.0,2.32848043676,0.0
411,65.45,5466200,0.0,2.32848043676,0.54662
412,66.1,5124900,0.00993124522536,2.35213830755,0.51249
413,67.75,4219200,0.0249621785174,2.41219290264,0.42192
414,66.9,2424000,-0.0125461254613,2.38125568699,0.2424
415,67.0,1654600,0.00149476831091,2.38489535942,0.16546
416,66.95,2680800,-0.000746268656716,2.3830755232,0.26808
417,66.9,2281000,-0.000746825989544,2.38125568699,0.2281
418,66.75,3020900,-0.00224215246637,2.37579617834,0.30209
419,66.0,1866400,-0.0112359550562,2.34849863512,0.18664
420,65.5,3095800,-0.00757575757576,2.33030027298,0.30958
421,66.15,2140900,0.00992366412214,2.35395814377,0.21409
422,65.7,2370200,-0.00680272108844,2.33757961783,0.23702
